Field Activity Id,Field Activity Type Code,cre_dt,Latitude For Service Point,Longitude For Service Point,Premise Address Line 1,Premise City,Premise State,Premise Unit Zip Code
0346982619,NMRLAG,2022-05-05,30.2182978,-81.7348,5900 TOWNSEND RD APT 632,JACKSONVILLE,FL,32244
0369225781,NMRLAG,2022-05-05,30.2333088,-81.7370427,6410 SHORTLEAF PL,JACKSONVILLE,FL,32244
1239795072,NMRLAG,2022-05-05,30.2191345,-81.7252575,5508 WESTLAND STATION RD,JACKSONVILLE,FL,32244
1646810563,NMRLAG,2022-05-05,30.2145334,-81.706317,7441 GREENWAY DR,JACKSONVILLE,FL,32244
1860494978,NMRLAG,2022-05-05,30.2132145,-81.7183093,5458 ORTEGA BLUFF LN,JACKSONVILLE,FL,32244
2307234198,NMRLAG,2022-05-05,30.2161197,-81.7343849,5900 TOWNSEND RD APT 1227,JACKSONVILLE,FL,32244
2490017633,NMRLAG,2022-05-05,30.2150639,-81.7089073,4903 AVENT DR,JACKSONVILLE,FL,32244
4640617440,NMRLAG,2022-05-05,30.355063,-81.6835113,1624 W 19TH ST,JACKSONVILLE,FL,32209
6819175952,NMRLAG,2022-05-05,30.2158399,-81.7108188,7237 WONDER LN,JACKSONVILLE,FL,32244
7680931899,NMRLAG,2022-05-05,30.3545289,-81.6762347,2702 N MYRTLE AVE,JACKSONVILLE,FL,32209
7813226535,NMRLAG,2022-05-05,30.2415254,-81.736876,5940 OAKLANE DR,JACKSONVILLE,FL,32244
7828328458,NMRLAG,2022-05-05,30.2435106,-81.7285019,5620 BRYNER DR,JACKSONVILLE,FL,32244
7868310171,NMRLAG,2022-05-05,30.2161133,-81.7335617,5900 TOWNSEND RD APT 1325,JACKSONVILLE,FL,32244
9324272075,NMRLAG,2022-05-05,30.242201,-81.7245583,5841 CALVARY DR,JACKSONVILLE,FL,32244
4423766553,NMRLAG,2022-05-05,30.2837251,-81.7105726,4120 SHIRLEY AVE,JACKSONVILLE,FL,32210
4516304935,NMRLAG,2022-05-05,30.2722641,-81.7036002,2923 CORINTHIAN AVE,JACKSONVILLE,FL,32210
7538685539,NMRLAG,2022-05-05,30.2802495,-81.6994295,3744 ORTEGA BLVD,JACKSONVILLE,FL,32210
9539656368,NMRLAG,2022-05-05,30.2673873,-81.7003693,4595 ORTEGA BLVD,JACKSONVILLE,FL,32210
1469044548,NMRLAG,2022-05-05,30.2038324,-81.725389,8080 KILKELLY LN S,JACKSONVILLE,FL,32244
3687398883,NMRLAG,2022-05-05,30.2175871,-81.7340412,5900 TOWNSEND RD APT 725,JACKSONVILLE,FL,32244
6077944803,NMRLAG,2022-05-05,30.2149158,-81.7062944,4758 AVENT DR,JACKSONVILLE,FL,32244
8151144020,NMRLAG,2022-05-05,30.2024927,-81.7185353,8119 CORKY CT E,JACKSONVILLE,FL,32244
8918911517,NMRLAG,2022-05-05,30.2420678,-81.6934223,4236 SALERNO RD S,JACKSONVILLE,FL,32244
9588672109,NMRLAG,2022-05-05,30.2412108,-81.7253448,5894 CALVARY DR,JACKSONVILLE,FL,32244
7624633956,NMRLAG,2022-05-05,30.2821,-81.708938,4068 SAN JUAN AVE APT IR01,JACKSONVILLE,FL,32210
6148516652,NMRLAG,2022-05-05,30.2442188,-81.7287288,5628 BENNINGTON DR,JACKSONVILLE,FL,32244
7224292423,NMRLAG,2022-05-05,30.240478,-81.7129942,5055 EAGLE POINT DR,JACKSONVILLE,FL,32244
8828770719,NMRLAG,2022-05-05,30.244642,-81.7297453,5663 BENNINGTON DR,JACKSONVILLE,FL,32244
6928254401,NMRLAG,2022-05-05,30.2690701,-81.7018922,4531 ORTEGA BLVD,JACKSONVILLE,FL,32210
6980334554,NMRLAG,2022-05-05,30.27191608,-81.70484034,4229 BALTIC ST,JACKSONVILLE,FL,32210
7546330496,NMRLAG,2022-05-05,30.2703187,-81.7038809,4242 ORTEGA BLVD APT 22,JACKSONVILLE,FL,32210
4221820982,NMRLAG,2022-05-05,30.2563635,-81.7385608,4727 JEB STUART LN,JACKSONVILLE,FL,32210
6335431999,NMRLAG,2022-05-05,30.2553171,-81.7059245,4964 PRINCE EDWARD RD,JACKSONVILLE,FL,32210
7649569065,NMRLAG,2022-05-05,30.2494358,-81.7371002,5953 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
8853931625,NMRLAG,2022-05-05,30.2619,-81.7002005,4804 APACHE AVE,JACKSONVILLE,FL,32210
1153491119,NMRLAG,2022-05-05,30.2087486,-81.7143862,5323 MARSALA LN,JACKSONVILLE,FL,32244
5459579202,NMRLAG,2022-05-05,30.2027284,-81.7171505,5367 LACY JANE WAY,JACKSONVILLE,FL,32244
6597912391,NMRLAG,2022-05-05,30.2447164,-81.7127461,5051 HAVENWOOD OAKS TER,JACKSONVILLE,FL,32244
6720455615,NMRLAG,2022-05-05,30.2431534,-81.7125193,5052 EAGLE NATURE TRL,JACKSONVILLE,FL,32244
6977245275,NMRLAG,2022-05-05,30.2146079,-81.7073021,7440 GREENWAY DR,JACKSONVILLE,FL,32244
8758007714,NMRLAG,2022-05-05,30.2174367,-81.710444,5025 ORTEGA HILLS DR,JACKSONVILLE,FL,32244
9569064546,NMRLAG,2022-05-05,30.2161133,-81.7335617,5900 TOWNSEND RD APT 1315,JACKSONVILLE,FL,32244
4495302014,NMRLAG,2022-05-05,30.271594,-81.7014034,4157 ORTEGA BLVD,JACKSONVILLE,FL,32210
9752830830,NMRLAG,2022-05-05,30.2826032,-81.7146324,4233 SAN JUAN AVE,JACKSONVILLE,FL,32210
5981314939,NMRLAG,2022-05-05,30.2793726,-81.7146058,4230 COLONIAL AVE,JACKSONVILLE,FL,32210
6955826834,NMRLAG,2022-05-05,30.2817496,-81.7198788,4403 ROOSEVELT BLVD,JACKSONVILLE,FL,32210
0662245829,NMRLAG,2022-05-05,30.3487266,-81.6869482,1817 W 9TH ST,JACKSONVILLE,FL,32209
0834522135,NMRLAG,2022-05-05,30.2270506,-81.7296945,6727 SEABOARD AVE,JACKSONVILLE,FL,32244
1019865844,NMRLAG,2022-05-05,30.220279,-81.730091,6976 CLEARWATER PARK CT S,JACKSONVILLE,FL,32244
1576342805,NMRLAG,2022-05-05,30.2108067,-81.7186622,7783 ORTEGA BLUFF PKWY,JACKSONVILLE,FL,32244
2755133617,NMRLAG,2022-05-05,30.2405031,-81.7356884,5885 111TH ST,JACKSONVILLE,FL,32244
2986698561,NMRLAG,2022-05-05,30.2185739,-81.7331178,5900 TOWNSEND RD APT 211,JACKSONVILLE,FL,32244
3920796583,NMRLAG,2022-05-05,30.2168231,-81.7290492,7142 SHADY PINE CT,JACKSONVILLE,FL,32244
4512321529,NMRLAG,2022-05-05,30.210972,-81.735461,5917 LONGCHAMP DR,JACKSONVILLE,FL,32244
6139818850,NMRLAG,2022-05-05,30.2456347,-81.7157803,5161 107TH ST,JACKSONVILLE,FL,32244
6354992415,NMRLAG,2022-05-05,30.2138574,-81.7143788,7603 ORTEGA BLUFF PKWY,JACKSONVILLE,FL,32244
8642272574,NMRLAG,2022-05-05,30.2449373,-81.7120605,5639 ORTEGA FARMS BLVD,JACKSONVILLE,FL,32244
8753801852,NMRLAG,2022-05-05,30.2161197,-81.7343849,5900 TOWNSEND RD APT 1212,JACKSONVILLE,FL,32244
4004153264,NMRLAG,2022-05-05,30.2792644,-81.7010492,3831 MCGIRTS BLVD,JACKSONVILLE,FL,32210
8934659941,NMRLAG,2022-05-05,30.2827648,-81.7187616,4428 LEXINGTON AVE,JACKSONVILLE,FL,32210
4167374093,NMRLAG,2022-05-05,30.3461022,-81.7169035,2917 W 7TH ST,JACKSONVILLE,FL,32254
5513727784,NMRLAG,2022-05-05,30.2341307,-81.7197691,5323 118TH ST,JACKSONVILLE,FL,32244
8690776107,NMRLAG,2022-05-05,30.2099913,-81.7179282,5445 BRISTOL BAY LN N,JACKSONVILLE,FL,32244
9302263916,NMRLAG,2022-05-05,30.2430616,-81.7311334,5714 TALTON LN,JACKSONVILLE,FL,32244
9490568138,NMRLAG,2022-05-05,30.3604422,-81.6709911,3604 STUART ST,JACKSONVILLE,FL,32209
9920018866,NMRLAG,2022-05-05,30.2154946,-81.7096006,4933 AVENT DR,JACKSONVILLE,FL,32244
0907448440,NMRLAG,2022-05-05,30.2827659,-81.7185525,4422 LEXINGTON AVE,JACKSONVILLE,FL,32210
7003322212,NMRLAG,2022-05-05,30.2701601,-81.7042314,4242 ORTEGA BLVD APT 19,JACKSONVILLE,FL,32210
8186815312,NMRLAG,2022-05-05,30.2399075,-81.7336529,6048 JUDY DR,JACKSONVILLE,FL,32244
9402432161,NMRLAG,2022-05-05,30.202478,-81.7226979,8091 DONEGAL LN,JACKSONVILLE,FL,32244
9448899139,NMRLAG,2022-05-05,30.2160223,-81.73459,5900 TOWNSEND RD APT 1236,JACKSONVILLE,FL,32244
9674082649,NMRLAG,2022-05-05,30.2223048,-81.7321861,5737 GUANA PARK CT,JACKSONVILLE,FL,32244
9712399137,NMRLAG,2022-05-05,30.2023508,-81.7163121,5344 LACY JANE WAY,JACKSONVILLE,FL,32244
9921224216,NMRLAG,2022-05-05,30.2446435,-81.7284912,5617 BENNINGTON DR,JACKSONVILLE,FL,32244
9555649994,NMRLAG,2022-05-05,30.2375553,-81.7384301,6181 WESCONNETT BLVD,JACKSONVILLE,FL,32244
0438906312,NMRLAG,2022-05-05,30.2776007,-81.6990479,3870 ORTEGA BLVD,JACKSONVILLE,FL,32210
1209030236,NMRLAG,2022-05-05,30.2591764,-81.7409732,4539 BLANDING BLVD,JACKSONVILLE,FL,32210
0322174262,NMRLAG,2022-05-05,30.2733414,-81.7089285,4284 MCGIRTS BLVD,JACKSONVILLE,FL,32210
2553531310,NMRLAG,2022-05-05,30.2665841,-81.7384536,3921 SUDBURY AVE,JACKSONVILLE,FL,32210
3172191489,NMRLAG,2022-05-05,30.2654526,-81.7108908,4638 NOTTINGHAM RD,JACKSONVILLE,FL,32210
3269067243,NMRLAG,2022-05-05,30.249018,-81.7245458,5234 BRENTVIEW TER,JACKSONVILLE,FL,32210
3693331572,NMRLAG,2022-05-05,30.2853632,-81.7172376,4348 IRVINGTON AVE,JACKSONVILLE,FL,32210
0558845527,NMRLAG,2022-05-05,30.2534177,-81.6955511,4353 VENETIA BLVD,JACKSONVILLE,FL,32210
2529707828,NMRLAG,2022-05-05,30.2477118,-81.7324852,5753 TIMUQUANA RD,JACKSONVILLE,FL,32210
4856714109,NMRLAG,2022-05-05,30.2488591,-81.6882286,4101 VENETIA BLVD,JACKSONVILLE,FL,32210
5686478745,NMRLAG,2022-05-05,30.2826284,-81.7105045,4125 SAN JUAN AVE,JACKSONVILLE,FL,32210
6333293536,NMRLAG,2022-05-05,30.2553171,-81.7059245,4964 PRINCE EDWARD RD,JACKSONVILLE,FL,32210
0177045629,NMRLAG,2022-05-05,30.2467015,-81.7262706,5530 TIMUQUANA RD,JACKSONVILLE,FL,32210
0891651439,NMRLAG,2022-05-05,30.2723464,-81.7097653,4320 HIAWATHA ST,JACKSONVILLE,FL,32210
1960763812,NMRLAG,2022-05-05,30.2615054,-81.7346052,5727 SWAMP FOX RD,JACKSONVILLE,FL,32210
7442002851,NMRLAG,2022-05-05,30.2489464,-81.7013248,4616 SUSSEX AVE,JACKSONVILLE,FL,32210
8051845422,NMRLAG,2022-05-05,30.2582428,-81.7043712,4711 LONG BOW RD,JACKSONVILLE,FL,32210
9370875427,NMRLAG,2022-05-05,30.2566586,-81.7325231,5614 LA MOYA AVE,JACKSONVILLE,FL,32210
9933738628,NMRLAG,2022-05-05,30.2511138,-81.6996268,5400 WATER OAK LN UNIT 308,JACKSONVILLE,FL,32210
0625901043,NMRLAG,2022-05-05,30.2340516,-81.7211428,6385 WOODMAN DR,JACKSONVILLE,FL,32244
2853305556,NMRLAG,2022-05-05,30.3506929,-81.666149,2115 DOCTOR ROY BAKER ST,JACKSONVILLE,FL,32209
3009566629,NMRLAG,2022-05-05,30.2173023,-81.7068211,4910 ORTEGA HILLS DR,JACKSONVILLE,FL,32244
3159218955,NMRLAG,2022-05-05,30.2186367,-81.7346632,5900 TOWNSEND RD APT 536,JACKSONVILLE,FL,32244
5929976986,NMRLAG,2022-05-05,30.2165315,-81.7064769,7401 GREENWAY DR,JACKSONVILLE,FL,32244
8912715404,NMRLAG,2022-05-05,30.2023002,-81.7185276,8127 CORKY CT E,JACKSONVILLE,FL,32244
2536657857,NMRLAG,2022-05-05,30.2778388,-81.7018121,2810 GRAND AVE,JACKSONVILLE,FL,32210
4331229825,NMRLAG,2022-05-05,30.2647047,-81.698114,4731 ORTEGA BLVD,JACKSONVILLE,FL,32210
0795721232,NMRLAG,2022-05-05,30.2641003,-81.7395975,4218 BLANDING BLVD,JACKSONVILLE,FL,32210
1671644266,NMRLAG,2022-05-05,30.2557878,-81.7239715,4805 TARA WOODS DR E,JACKSONVILLE,FL,32210
2924222951,NMRLAG,2022-05-05,30.2632225,-81.7012425,4715 ALGONQUIN AVE,JACKSONVILLE,FL,32210
3022692093,NMRLAG,2022-05-05,30.2494843,-81.7368412,5941 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
3162981210,NMRLAG,2022-05-05,30.2642338,-81.7403017,6014 SUDBURY AVE,JACKSONVILLE,FL,32210
4549922887,NMRLAG,2022-05-05,30.2511672,-81.763906,5023 FIRESTONE RD,JACKSONVILLE,FL,32210
6451827929,NMRLAG,2022-05-05,30.2537361,-81.7275417,4928 RED PINE CT,JACKSONVILLE,FL,32210
6861516095,NMRLAG,2022-05-05,30.28419,-81.7085104,1859 WOODMERE DR,JACKSONVILLE,FL,32210
7178359160,NMRLAG,2022-05-05,30.2571856,-81.7081961,4929 KING RICHARD RD,JACKSONVILLE,FL,32210
0000818630,NMRLAG,2022-05-05,30.2026681,-81.7241206,8122 DONEGAL LN,JACKSONVILLE,FL,32244
0143297411,NMRLAG,2022-05-05,30.3244085,-81.6897418,2293 LEWIS ST,JACKSONVILLE,FL,32204
0301634700,NMRLAG,2022-05-05,30.2068819,-81.7178676,7911 WHITEHAVEN CT,JACKSONVILLE,FL,32244
1491431898,NMRLAG,2022-05-05,30.2182848,-81.7222973,5400 SHADY PINE ST S,JACKSONVILLE,FL,32244
1914484125,NMRLAG,2022-05-05,30.2479527,-81.7385454,5411 WESCONNETT BLVD,JACKSONVILLE,FL,32244
2476130039,NMRLAG,2022-05-05,30.2084112,-81.715248,5316 MARSALA LN,JACKSONVILLE,FL,32244
3328698444,NMRLAG,2022-05-05,30.3159912,-81.6784038,800 MAY ST,JACKSONVILLE,FL,32204
3482272253,NMRLAG,2022-05-05,30.2375174,-81.7372039,5944 JOY DR S,JACKSONVILLE,FL,32244
3754188489,NMRLAG,2022-05-05,30.2324018,-81.7364881,5904 BRICE CT,JACKSONVILLE,FL,32244
3903884444,NMRLAG,2022-05-05,30.2449915,-81.7321674,5736 FISHING PEN CREEK CT APT 4,JACKSONVILLE,FL,32244
3982153012,NMRLAG,2022-05-05,30.2128413,-81.7065265,7473 GREENWAY DR,JACKSONVILLE,FL,32244
0590952327,NMRLAG,2022-05-05,30.2582428,-81.7299757,5513 MARINERS COVE DR,JACKSONVILLE,FL,32210
1679596606,NMRLAG,2022-05-05,30.2672348,-81.7133364,4142 ROBIN HOOD RD,JACKSONVILLE,FL,32210
4725025189,NMRLAG,2022-05-05,30.2547508,-81.698221,5106 ORTEGA BLVD,JACKSONVILLE,FL,32210
6354831381,NMRLAG,2022-05-05,30.2580745,-81.7019186,4606 WADHAM LN,JACKSONVILLE,FL,32210
7128848321,NMRLAG,2022-05-05,30.2448542,-81.6837987,3610 TIMUQUANA RD,JACKSONVILLE,FL,32210
8366328914,NMRLAG,2022-05-05,30.257611,-81.7027229,4654 WADHAM LN,JACKSONVILLE,FL,32210
8842193908,NMRLAG,2022-05-05,30.2494605,-81.6966856,4375 GENOA AVE,JACKSONVILLE,FL,32210
1602435966,NMRLAG,2022-05-05,30.2427576,-81.7159716,5155 BROKEN ARROW DR N,JACKSONVILLE,FL,32244
2777079538,NMRLAG,2022-05-05,30.2103624,-81.7367798,5956 LONGCHAMP DR,JACKSONVILLE,FL,32244
3325164231,NMRLAG,2022-05-05,30.2405208,-81.736418,5925 111TH ST,JACKSONVILLE,FL,32244
3787801388,NMRLAG,2022-05-05,30.2334748,-81.7314614,5720 118TH ST,JACKSONVILLE,FL,32244
4189439551,NMRLAG,2022-05-05,30.2054462,-81.7164295,7943 VIVERA CT,JACKSONVILLE,FL,32244
4366357492,NMRLAG,2022-05-05,30.2386284,-81.7218665,5372 TEQUESTA CT,JACKSONVILLE,FL,32244
4700888506,NMRLAG,2022-05-05,30.2022854,-81.7242127,8131 DONEGAL LN,JACKSONVILLE,FL,32244
5148711567,NMRLAG,2022-05-05,30.2106264,-81.7164385,5344 WHITECASTLE CT,JACKSONVILLE,FL,32244
5687212211,NMRLAG,2022-05-05,30.2069759,-81.7207744,5431 BRISTOL BAY CT,JACKSONVILLE,FL,32244
5896679440,NMRLAG,2022-05-05,30.3508536,-81.6653512,2123 JAMES HALL DR,JACKSONVILLE,FL,32209
8215500636,NMRLAG,2022-05-05,30.242588,-81.6960165,5917 ROOSEVELT BLVD STE 8,JACKSONVILLE,FL,32244
9840288731,NMRLAG,2022-05-05,30.3256546,-81.6872075,2240 FOREST ST,JACKSONVILLE,FL,32204
4536560475,NMRLAG,2022-05-05,30.2810476,-81.6982043,3761 ORTEGA BLVD,JACKSONVILLE,FL,32210
6738532913,NMRLAG,2022-05-05,30.2704642,-81.70392,4242 ORTEGA BLVD APT 4,JACKSONVILLE,FL,32210
7682743616,NMRLAG,2022-05-05,30.2498289,-81.699795,4531 SUSSEX AVE UNIT 5,JACKSONVILLE,FL,32210
1436166447,NMRLAG,2022-05-05,30.2515019,-81.7400312,5206 WESCONNETT BV,JACKSONVILLE,FL,32210
4836475226,NMRLAG,2022-05-05,30.2494591,-81.6959191,4351 GENOA AVE,JACKSONVILLE,FL,32210
5112907662,NMRLAG,2022-05-05,30.2489088,-81.7378272,5973 CREEKSIDE CROSSING DR APT LS01,JACKSONVILLE,FL,32210
7443276501,NMRLAG,2022-05-05,30.2674431,-81.7134519,4215 SHERWOOD RD,JACKSONVILLE,FL,32210
9046057988,NMRLAG,2022-05-05,30.26504,-81.7402032,4119 TYNDALE DR,JACKSONVILLE,FL,32210
9863819589,NMRLAG,2022-05-05,30.2512973,-81.7504343,5105 WITBY AVE,JACKSONVILLE,FL,32210
1086468067,NMRLAG,2022-05-05,30.2030786,-81.7164725,5368 BEATLE CT,JACKSONVILLE,FL,32244
1404322139,NMRLAG,2022-05-05,30.2161133,-81.7335617,5900 TOWNSEND RD APT 1337,JACKSONVILLE,FL,32244
2229209024,NMRLAG,2022-05-05,30.2215779,-81.7249429,5515 ASHLEIGH PARK DR,JACKSONVILLE,FL,32244
4547373821,NMRLAG,2022-05-05,30.2198455,-81.7279507,6983 LAFAYETTE PARK DR,JACKSONVILLE,FL,32244
6031243896,NMRLAG,2022-05-05,30.2157839,-81.7094887,7244 GREENWAY DR,JACKSONVILLE,FL,32244
6571181311,NMRLAG,2022-05-05,30.217247,-81.7334087,5900 TOWNSEND RD APT 825,JACKSONVILLE,FL,32244
8014956474,NMRLAG,2022-05-05,30.233326,-81.7364285,6411 SHORTLEAF PL,JACKSONVILLE,FL,32244
8673353932,NMRLAG,2022-05-05,30.2244711,-81.7033415,7240 GOLDEN WINGS RD APT 200,JACKSONVILLE,FL,32244
0444029309,NMRLAG,2022-05-05,30.2486661,-81.747526,6405 103RD ST,JACKSONVILLE,FL,32210
1121388726,NMRLAG,2022-05-05,30.2826281,-81.7110685,4141 SAN JUAN AVE,JACKSONVILLE,FL,32210
1924683137,NMRLAG,2022-05-05,30.2586336,-81.7358001,4532 LYNCH RD,JACKSONVILLE,FL,32210
2676817444,NMRLAG,2022-05-05,30.2524985,-81.7275927,5586 LOFTY PINES CIR S,JACKSONVILLE,FL,32210
5150128749,NMRLAG,2022-05-05,30.2490662,-81.7362289,5920 CREEKSIDE CROSSING DR APT IR01,JACKSONVILLE,FL,32210
5261494300,NMRLAG,2022-05-05,30.2828779,-81.7091187,1927 WOODMERE DR,JACKSONVILLE,FL,32210
6651787222,NMRLAG,2022-05-05,30.2481688,-81.6960557,4356 GARIBALDI AVE,JACKSONVILLE,FL,32210
7370083517,NMRLAG,2022-05-05,30.2583536,-81.7288426,5478 MARINERS COVE DR,JACKSONVILLE,FL,32210
7372021032,NMRLAG,2022-05-05,30.2583536,-81.7288426,5478 MARINERS COVE DR,JACKSONVILLE,FL,32210
7854665094,NMRLAG,2022-05-05,30.286297,-81.7149189,4242 BEVERLY AVE,JACKSONVILLE,FL,32210
9336889246,NMRLAG,2022-05-05,30.2598022,-81.6991562,4910 ARAPAHOE AVE,JACKSONVILLE,FL,32210
1370210567,NMRLAG,2022-05-05,30.2225545,-81.7064376,4640 SUBCHASER CT,JACKSONVILLE,FL,32244
2926235401,NMRLAG,2022-05-05,30.2024063,-81.7157174,8142 TESSA TE E,JACKSONVILLE,FL,32244
3583730779,NMRLAG,2022-05-05,30.2038699,-81.7230942,8051 DONEGAL LN,JACKSONVILLE,FL,32244
4009768588,NMRLAG,2022-05-05,30.2173995,-81.7066477,4902 ORTEGA HILLS DR,JACKSONVILLE,FL,32244
5444327226,NMRLAG,2022-05-05,30.243524,-81.7275773,5560 BENNINGTON DR,JACKSONVILLE,FL,32244
0629833784,NMRLAG,2022-05-05,30.2530142,-81.69468666,4328 VENETIA BLVD,JACKSONVILLE,FL,32210
2361679963,NMRLAG,2022-05-05,30.2495168,-81.7326223,5305 EULACE RD UNIT D,JACKSONVILLE,FL,32210
3573382195,NMRLAG,2022-05-05,30.2478018,-81.7237071,5447 TIMUQUANA RD,JACKSONVILLE,FL,32210
4570314533,NMRLAG,2022-05-05,30.2530055,-81.7234254,5434 TARA WOODS DR S,JACKSONVILLE,FL,32210
6288189145,NMRLAG,2022-05-05,30.2826255,-81.7197585,4475 SAN JUAN AV,JACKSONVILLE,FL,32210
6739242977,NMRLAG,2022-05-05,30.2564799,-81.7320245,5576 LA MOYA AVE APT 3,JACKSONVILLE,FL,32210
6986767116,NMRLAG,2022-05-05,30.2495009,-81.7301739,5244 SAGINAW AVE,JACKSONVILLE,FL,32210
7210722271,NMRLAG,2022-05-05,30.2543401,-81.7009799,4608 BADEN LN,JACKSONVILLE,FL,32210
7598477014,NMRLAG,2022-05-05,30.2603102,-81.7339534,5660 SWAMP FOX RD,JACKSONVILLE,FL,32210
8201953463,NMRLAG,2022-05-05,30.2504929,-81.6943809,4302 DEMEDICI AVE,JACKSONVILLE,FL,32210
8755552099,NMRLAG,2022-05-05,30.2493536,-81.6893563,4135 VENETIA BLVD,JACKSONVILLE,FL,32210
9281691981,NMRLAG,2022-05-05,30.2818405,-81.7168445,4336 SAN JUAN AVE,JACKSONVILLE,FL,32210
9323532643,NMRLAG,2022-05-05,30.2631892,-81.7344024,4250 SAINT FRANCIS CIR,JACKSONVILLE,FL,32210
2513356855,NMRLAG,2022-05-05,30.3254704,-81.6754486,246 SPRUCE ST,JACKSONVILLE,FL,32204
3193562872,NMRLAG,2022-05-05,30.2137665,-81.7073056,7456 GREENWAY DR,JACKSONVILLE,FL,32244
3634459469,NMRLAG,2022-05-05,30.2173903,-81.725441,5508 SHADY PINE ST S,JACKSONVILLE,FL,32244
4136027337,NMRLAG,2022-05-05,30.215469,-81.7072133,4803 AVENT DR,JACKSONVILLE,FL,32244
4320795044,NMRLAG,2022-05-05,30.2383898,-81.7182611,6105 DAVON ST,JACKSONVILLE,FL,32244
4376068431,NMRLAG,2022-05-05,30.2199176,-81.7253519,5520 ORTEGA PARK BLVD,JACKSONVILLE,FL,32244
5818788430,NMRLAG,2022-05-05,30.2099389,-81.7174561,5429 BRISTOL BAY LN N,JACKSONVILLE,FL,32244
9641148153,NMRLAG,2022-05-05,30.2172995,-81.7328614,5900 TOWNSEND RD APT 921,JACKSONVILLE,FL,32244
0108676354,NMRLAG,2022-05-05,30.2549591,-81.7024538,4645 BADEN LN,JACKSONVILLE,FL,32210
0566503017,NMRLAG,2022-05-05,30.2498815,-81.729461,5229 SAGINAW AVE,JACKSONVILLE,FL,32210
0689619356,NMRLAG,2022-05-05,30.2651894,-81.7173158,4406 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
0794033161,NMRLAG,2022-05-05,30.2663856,-81.7385598,3931 SUDBURY AVE,JACKSONVILLE,FL,32210
4607738694,NMRLAG,2022-05-05,30.2551794,-81.7422798,4753 BLANDING BLVD,JACKSONVILLE,FL,32210
4956158927,NMRLAG,2022-05-05,30.2491569,-81.7367383,5940 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
5264954256,NMRLAG,2022-05-05,30.2828779,-81.7091187,1927 WOODMERE DR,JACKSONVILLE,FL,32210
5573541779,NMRLAG,2022-05-05,30.253526,-81.6917038,5136 YACHT CLUB RD,JACKSONVILLE,FL,32210
5684770160,NMRLAG,2022-05-05,30.2523243,-81.700538,4606 LONG BOW RD S,JACKSONVILLE,FL,32210
8625947938,NMRLAG,2022-05-05,30.2519425,-81.6947901,4337 GALILEO AVE,JACKSONVILLE,FL,32210
9492506031,NMRLAG,2022-05-05,30.2664981,-81.7138062,4309 SHERWOOD RD,JACKSONVILLE,FL,32210
2575076113,NMRLAG,2022-05-05,30.2335287,-81.7370443,6402 SHORTLEAF PL,JACKSONVILLE,FL,32244
3053977362,NMRLAG,2022-05-05,30.2437498,-81.6935576,4241 ORISTANO RD,JACKSONVILLE,FL,32244
3548031736,NMRLAG,2022-05-05,30.2189896,-81.7310502,5726 SUWANEE PARK CT,JACKSONVILLE,FL,32244
3852223917,NMRLAG,2022-05-05,30.3143421,-81.6903717,2534 COLLEGE ST,JACKSONVILLE,FL,32204
3920121367,NMRLAG,2022-05-05,30.2406381,-81.736236,5918 110TH ST,JACKSONVILLE,FL,32244
3962558958,NMRLAG,2022-05-05,30.241527,-81.7370755,5946 OAKLANE DR,JACKSONVILLE,FL,32244
5868849212,NMRLAG,2022-05-05,30.2134819,-81.7065374,7461 GREENWAY DR,JACKSONVILLE,FL,32244
7273964483,NMRLAG,2022-05-05,30.216095,-81.7048211,7404 PALM HILLS DR,JACKSONVILLE,FL,32244
7344498758,NMRLAG,2022-05-05,30.2421967,-81.6945126,5766 SALERNO RD W,JACKSONVILLE,FL,32244
8542594633,NMRLAG,2022-05-05,30.2176417,-81.7262153,5525 SHADY PINE ST S,JACKSONVILLE,FL,32244
8856097336,NMRLAG,2022-05-05,30.2442208,-81.7283583,5610 BENNINGTON DR,JACKSONVILLE,FL,32244
2841541046,NMRLAG,2022-05-05,30.2722459,-81.7044364,2902 CORINTHIAN AVE,JACKSONVILLE,FL,32210
3492903604,NMRLAG,2022-05-05,30.2655037,-81.7095893,4378 WATER OAK LN,JACKSONVILLE,FL,32210
5971845514,NMRLAG,2022-05-05,30.2542745,-81.7315838,5724 94TH ST,JACKSONVILLE,FL,32210
0052160902,NMRLAG,2022-05-05,30.2656637,-81.7140377,4355 SHERWOOD RD,JACKSONVILLE,FL,32210
3747869175,NMRLAG,2022-05-05,30.2853489,-81.7153271,1817 EUCLID ST,JACKSONVILLE,FL,32210
4138235885,NMRLAG,2022-05-05,30.2533097,-81.705454,5134 CHARLEMAGNE RD,JACKSONVILLE,FL,32210
5709486267,NMRLAG,2022-05-05,30.2681229,-81.7128233,4102 ROBIN HOOD RD,JACKSONVILLE,FL,32210
6363362338,NMRLAG,2022-05-05,30.2494433,-81.7370505,5951 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
8556839265,NMRLAG,2022-05-05,30.2593318,-81.7017755,4807 WATER OAK LN,JACKSONVILLE,FL,32210
